Id,Observation Date,Family,Genus,Species,Names of Collectors,Diameter at 1.3m,Max Diameter,Max Diameter POM,Condition Codes,Location Codes,Sampling Period,Comments,Data Level,Sampling Unit Name,Latitude,Longitude,Method,Subplot Number,1ha Plot X Coordinate,1ha Plot Y Coordinate,Tree Number,Site Name,1ha Plot Number,Protocol Version,Data Set Creator Institution,Data Set Creator Scientist,Data Set Contact
164317,1/14/2008,Dilleniaceae,Pinzona,coriacea,Marcos Molina,13.1,,,,,2008.01,,Level 0,VL-VB-3-376,10.31658297,-84.04708283,Derived,17,61.3,60.02,376,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164318,1/14/2008,Dilleniaceae,Pinzona,coriacea,Marcos Molina,21.2,,,,,2008.01,,Level 0,VL-VB-3-400,10.31650253,-84.04701131,Derived,18,69.13,51.12,400,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164319,1/14/2008,Unknown,Unknown,unknown,Marcos Molina,13.9,,,I,,2008.01,,Level 0,VL-VB-3-438,10.31625211,-84.04700873,Derived,19,69.4,23.42,438,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164320,1/14/2008,Fabaceae,Bauhinia,guianensis,Marcos Molina,39.9,,,D,,2008.01,,Level 0,VL-VB-3-460,10.31614551,-84.04700996,Derived,20,69.26,11.63,460,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164321,1/14/2008,Unknown,Unknown,unknown,Marcos Molina,11.8,,,,,2008.01,,Level 0,VL-VB-3-492,10.31611878,-84.04675432,Derived,21,97.26,8.66,492,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164322,1/14/2008,Unknown,Unknown,unknown,Marcos Molina,15.4,,,,,2008.01,,Level 0,VL-VB-3-526,10.31641203,-84.0468305,Derived,23,88.93,41.1,526,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164323,1/14/2008,Unknown,Unknown,unknown,Marcos Molina,10.9,,,,,2008.01,,Level 0,VL-VB-3-561,10.31659592,-84.04681442,Derived,24,90.7,61.44,561,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164324,1/14/2008,Dilleniaceae,Pinzona,coriacea,Marcos Molina,11.3,,,,,2008.01,,Level 0,VL-VB-3-586,10.31676374,-84.04677615,Derived,25,94.9,80,586,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164325,1/14/2008,Bignoniaceae,Paragonia,pyramidata,Marcos Molina,,,,K,,2008.01,"Unknown cause of death, recruit07",Level 0,VL-VB-3-617,10.31639432,-84.04700642,Derived,18,69.66,39.15,617,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164326,1/14/2008,Unknown,Unknown,unknown,Marcos Molina,10.2,,,,,2008.01,recruit07,Level 0,VL-VB-3-618,10.31645753,-84.04677382,Derived,23,95.14,46.13,618,Volcán Barva,VG-VB-3,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164327,3/10/2008,Dilleniaceae,Pinzona,coriacea,Marcos Molina,22.7,,,,,2008.01,,Level 0,VL-VB-4-27,10.3447794,-84.05744044,Derived,2,2.4,24.16,27,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164328,3/10/2008,Sapindaceae,Paullinia,pterocarpa,Marcos Molina,10.7,,,,,2008.01,,Level 0,VL-VB-4-64,10.34485083,-84.05774806,Derived,3,3.71,58.74,64,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164329,3/10/2008,Fabaceae,Bauhinia,guianensis,Marcos Molina,13,,,,,2008.01,,Level 0,VL-VB-4-81.01,10.34499133,-84.05780887,Derived,4,17.69,68.25,81.01,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164330,3/10/2008,Fabaceae,Bauhinia,guianensis,Marcos Molina,12.3,,,U,,2008.01,,Level 0,VL-VB-4-81.02,10.34499133,-84.05780887,Derived,4,17.69,68.25,81.02,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164331,3/10/2008,Dilleniaceae,Pinzona,coriacea,Marcos Molina,14.3,,,,,2008.01,,Level 0,VL-VB-4-193,10.34503078,-84.05732929,Derived,10,32.02,17.53,193,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164332,3/10/2008,Dilleniaceae,Pinzona,coriacea,Marcos Molina,,,,K,,2008.01,Unknown cause of death,Level 0,VL-VB-4-194,10.345073,-84.05731894,Derived,10,36.82,17.31,194,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164333,3/10/2008,Dilleniaceae,Pinzona,coriacea,Marcos Molina,11.1,,,,,2008.01,,Level 0,VL-VB-4-262,10.34513919,-84.05750303,Derived,12,40.15,38.5,262,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164334,3/10/2008,Dilleniaceae,Pinzona,coriacea,Marcos Molina,12.7,,,U,,2008.01,,Level 0,VL-VB-4-286,10.34526243,-84.05751784,Derived,13,53.22,42.7,286,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164335,3/10/2008,Unknown,Unknown,unknown,Marcos Molina,10.9,,,,,2008.01,,Level 0,VL-VB-4-315,10.34535882,-84.05782306,Derived,14,57.29,77.55,315,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164336,3/10/2008,Dichapetalaceae,Dichapetalum,axillare,Marcos Molina,12.4,,,,,2008.01,,Level 0,VL-VB-4-321,10.34523366,-84.0578303,Derived,14,43.55,75.68,321,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164337,3/11/2008,Dilleniaceae,Pinzona,coriacea,Marcos Molina,10.5,,,,,2008.01,,Level 0,VL-VB-4-357,10.34551643,-84.05798925,Derived,16,70.92,98.75,357,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164338,3/11/2008,Unknown,Unknown,unknown,Marcos Molina,13.5,,,D,,2008.01,,Level 0,VL-VB-4-442,10.34547619,-84.05744563,Derived,19,77.94,39.46,442,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164339,3/11/2008,Unknown,Unknown,unknown,Marcos Molina,10.8,,,,,2008.01,,Level 0,VL-VB-4-503,10.34535404,-84.0571133,Derived,20,71.64,1.15,503,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164340,3/11/2008,Dilleniaceae,Pinzona,coriacea,Marcos Molina,16.8,,,U,,2008.01,,Level 0,VL-VB-4-582,10.34564214,-84.05752329,Derived,23,94.33,51.32,582,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164341,3/11/2008,Dilleniaceae,Pinzona,coriacea,Marcos Molina,14.9,,,,,2008.01,,Level 0,VL-VB-4-622,10.34568187,-84.05793111,Derived,25,90.1,96,622,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164342,3/25/2008,Unknown,Unknown,unknown,Gilbert Hurtado,10.3,,,,,2008.01,,Level 0,VL-VB-5-380,,,,13,57.6,50,380,Volcán Barva,VG-VB-5,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
164343,3/25/2008,Unknown,Unknown,unknown,Gilbert Hurtado,12.3,,,,,2008.01,,Level 0,VL-VB-5-385,,,,13,55.59,58.95,385,Volcán Barva,VG-VB-5,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,David  Clark,Johanna Hurtado
165569,12/12/2009,Fabaceae,Bauhinia,guianensis,Marcos Molina,17.2,,,U,,2009.01,recruit06,Level 0,VL-VB-2-449,10.40271508,-84.03724364,Derived,3,12.23,57.79,449,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165570,12/12/2009,Dilleniaceae,Pinzona,coriacea,Marcos Molina,13,,,,,2009.01,recruit05,Level 0,VL-VB-2-432,10.40267195,-84.03721704,Derived,4,13.38,63.26,432,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165571,12/13/2009,Dilleniaceae,Pinzona,coriacea,Marcos Molina,13.7,,,S,,2009.01,recruit06,Level 0,VL-VB-2-170,10.40277089,-84.03769689,Derived,11,44.13,19.27,170,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165572,12/13/2009,Sapindaceae,Paullinia,ingifolia,Marcos Molina,11.1,,,,,2009.01,recruit06,Level 0,VL-VB-2-454,10.40257145,-84.03766172,Derived,12,56.45,37.97,454,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165573,12/13/2009,Dilleniaceae,Pinzona,coriacea,Marcos Molina,13,,,U,,2009.01,recruit06,Level 0,VL-VB-2-455,10.40263024,-84.03751594,Derived,13,40.37,44.18,455,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165574,12/12/2009,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,17.5,,,,,2009.01,,Level 0,VL-VB-2-247,10.40226793,-84.03723188,Derived,15,45.2,94.68,247,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165575,12/12/2009,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,18,,,,,2009.01,,Level 0,VL-VB-2-255,10.40209085,-84.03741317,Derived,16,73.08,95.33,255,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165576,1/4/2010,Unknown,Unknown,unknown,Marcos Molina,,,,K,,2009.01,"recruit06, unknown cause of death",Level 0,VL-VB-1-445,10.41636367,-84.02026049,Derived,11,59.96,10.87,445,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165577,1/4/2010,Dilleniaceae,Pinzona,coriacea,Marcos Molina,11.6,,,H,,2009.01,,Level 0,VL-VB-1-181,10.41642861,-84.01939043,Derived,5,3.8,88.16,181,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165578,1/4/2010,Unknown,Unknown,unknown,Marcos Molina,11.6,,,,,2009.01,recruit07,Level 0,VL-VB-1-472,10.41619462,-84.01979997,Derived,14,49.38,63.6,472,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165579,1/4/2010,Unknown,Unknown,unknown,Marcos Molina,12.1,,,,,2009.01,recruit09,Level 0,VL-VB-1-480,,,,14,52.678543,64.743065,480,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165580,1/4/2010,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,,,,K,,2009.01,Unknown cause of death,Level 0,VL-VB-1-447,10.4158445,-84.01972446,Derived,16,77.99,90.98,447,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165581,1/4/2010,Sapindaceae,Paullinia,clavigera,Gilbert Hurtado,15.5,,,N,,2009.01,,Level 0,VL-VB-1-326,10.41625179,-84.02027145,Derived,20,71.12,16.35,326,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165582,1/4/2010,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,17.6,,,H,,2009.01,,Level 0,VL-VB-1-337,10.41619416,-84.02041601,Derived,21,84.86,6.23,337,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165583,1/4/2010,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,13.3,,,D,,2009.01,,Level 0,VL-VB-1-342,10.41612769,-84.02050404,Derived,21,96.18,1.89,342,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165584,1/4/2010,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,,,,K,,2009.01,Unknown cause of death,Level 0,VL-VB-1-355,10.41620368,-84.02036778,Derived,21,81.19,10.17,355,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165585,1/4/2010,Sapindaceae,Paullinia,granatensis,Gilbert Hurtado,12.6,,,,,2009.01,,Level 0,VL-VB-1-388,10.41594291,-84.02009358,Derived,23,89.96,50.87,388,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165586,1/18/2010,Dilleniaceae,Pinzona,coriacea,Marcos Molina,22.8,,,,,2009.01,,Level 0,VL-VB-4-27,10.3447794,-84.05744044,Derived,2,2.4,24.16,27,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165587,1/18/2010,Fabaceae,Bauhinia,guianensis,Marcos Molina,11.3,,,,,2009.01,,Level 0,VL-VB-4-664,,,,2,-5.8891506,28.961584,664,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165588,1/19/2010,Sapindaceae,Paullinia,pterocarpa,Marcos Molina,10.9,,,,,2009.01,,Level 0,VL-VB-4-64,10.34485083,-84.05774806,Derived,3,3.71,58.74,64,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165589,1/19/2010,Fabaceae,Bauhinia,guianensis,Marcos Molina,13.1,,,,,2009.01,,Level 0,VL-VB-4-81.01,10.34499133,-84.05780887,Derived,4,17.69,68.25,81.01,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165590,1/19/2010,Fabaceae,Bauhinia,guianensis,Marcos Molina,12.3,,,U,,2009.01,,Level 0,VL-VB-4-81.02,10.34499133,-84.05780887,Derived,4,17.69,68.25,81.02,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165591,1/19/2010,Dilleniaceae,Pinzona,coriacea,Marcos Molina,,,,K,,2009.01,Unknown cause of death,Level 0,VL-VB-4-194,10.345073,-84.05731894,Derived,10,36.82,17.31,194,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165592,1/19/2010,Dilleniaceae,Pinzona,coriacea,Marcos Molina,14.4,,,,,2009.01,,Level 0,VL-VB-4-193,10.34503078,-84.05732929,Derived,10,32.02,17.53,193,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165593,1/19/2010,Dilleniaceae,Pinzona,coriacea,Marcos Molina,11.3,,,,,2009.01,,Level 0,VL-VB-4-262,10.34513919,-84.05750303,Derived,12,40.15,38.5,262,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165594,1/19/2010,Dilleniaceae,Pinzona,coriacea,Marcos Molina,13.2,,,U,,2009.01,,Level 0,VL-VB-4-286,10.34526243,-84.05751784,Derived,13,53.22,42.7,286,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165595,1/19/2010,Unknown,Unknown,unknown,Marcos Molina,10.9,,,,,2009.01,,Level 0,VL-VB-4-315,10.34535882,-84.05782306,Derived,14,57.29,77.55,315,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165596,1/19/2010,Dichapetalaceae,Dichapetalum,axillare,Marcos Molina,12.5,,,,,2009.01,,Level 0,VL-VB-4-321,10.34523366,-84.0578303,Derived,14,43.55,75.68,321,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165597,1/19/2010,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,10.5,,,,,2009.01,,Level 0,VL-VB-4-357,10.34551643,-84.05798925,Derived,16,70.92,98.75,357,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165598,1/19/2010,Unknown,Unknown,unknown,Gilbert Hurtado,13.6,,,D,,2009.01,,Level 0,VL-VB-4-442,10.34547619,-84.05744563,Derived,19,77.94,39.46,442,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165599,1/19/2010,Unknown,Unknown,unknown,Gilbert Hurtado,11.1,,,,,2009.01,,Level 0,VL-VB-4-503,10.34535404,-84.0571133,Derived,20,71.64,1.15,503,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165600,1/19/2010,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,17.1,,,U,,2009.01,,Level 0,VL-VB-4-582,10.34564214,-84.05752329,Derived,23,94.33,51.32,582,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165601,1/19/2010,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,15.4,,,,,2009.01,recruit09,Level 0,VL-VB-4-622,10.34568187,-84.05793111,Derived,25,90.1,96,622,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165602,2/2/2010,Fabaceae,Bauhinia,guianensis,Marcos Molina,10.4,,,,,2009.01,,Level 0,VL-VB-7-12,,,,1,4.2619185,-0.5020171,12,Volcán Barva,VG-VB-7,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165603,2/2/2010,Fabaceae,Bauhinia,guianensis,Marcos Molina,10.8,,,,,2009.01,,Level 0,VL-VB-7-51,,,,2,-4.4173274,21.330507,51,Volcán Barva,VG-VB-7,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165604,2/2/2010,Unknown,Unknown,unknown,Marcos Molina,11.9,,,,,2009.01,,Level 0,VL-VB-7-368,,,,3,5.19,50,368,Volcán Barva,VG-VB-7,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165822,5/5/2010,Unknown,Unknown,unknown,Gilbert Hurtado,10.4,,,,,2009.01,,Level 0,VL-VB-5-380,,,,13,57.6,50,380,Volcán Barva,VG-VB-5,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165823,5/5/2010,Unknown,Unknown,unknown,Gilbert Hurtado,12.5,,,,,2009.01,,Level 0,VL-VB-5-385,,,,13,55.59,58.95,385,Volcán Barva,VG-VB-5,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165824,4/28/2010,Unknown,Unknown,unknown,Gilbert Hurtado,11.5,,,,,2009.01,,Level 0,VL-VB-6-472,,,,15,31.881374,78.27433,472,Volcán Barva,VG-VB-6,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
165825,4/27/2010,Unknown,Unknown,unknown,Marcos Molina,12.1,,,,,2009.01,,Level 0,VL-VB-6-754,,,,17,60.321167,56.477192,754,Volcán Barva,VG-VB-6,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166034,12/15/2010,Fabaceae,Bauhinia,guianensis,Marcos Molina,17.2,,,U,,2010.01,recruit06,Level 0,VL-VB-2-449,10.40271508,-84.03724364,Derived,3,12.23,57.79,449,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166035,12/16/2010,Dilleniaceae,Pinzona,coriacea,Marcos Molina,13.2,,,,,2010.01,recruit05,Level 0,VL-VB-2-432,10.40267195,-84.03721704,Derived,4,13.38,63.26,432,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166036,12/16/2010,Dilleniaceae,Pinzona,coriacea,Marcos Molina,14.2,,,"S,U",,2010.01,recruit06,Level 0,VL-VB-2-170,10.40277089,-84.03769689,Derived,11,44.13,19.27,170,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166037,12/16/2010,Sapindaceae,Paullinia,ingifolia,Marcos Molina,10.7,,,V,,2010.01,recruit06,Level 0,VL-VB-2-454,10.40257145,-84.03766172,Derived,12,56.45,37.97,454,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166038,12/16/2010,Dilleniaceae,Pinzona,coriacea,Marcos Molina,13.5,,,U,,2010.01,recruit06,Level 0,VL-VB-2-455,10.40263024,-84.03751594,Derived,13,40.37,44.18,455,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166039,12/16/2010,Dilleniaceae,Pinzona,coriacea,Marcos Molina,17.5,,,,,2010.01,,Level 0,VL-VB-2-247,10.40226793,-84.03723188,Derived,15,45.2,94.68,247,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166040,12/15/2010,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,18,,,,,2010.01,,Level 0,VL-VB-2-255,10.40209085,-84.03741317,Derived,16,73.08,95.33,255,Volcán Barva,VG-VB-2,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166041,1/6/2011,Unknown,Unknown,unknown,Marcos Molina,,,,K,,2010.01,"recruit06, unknown cause of death",Level 0,VL-VB-1-445,10.41636367,-84.02026049,Derived,11,59.96,10.87,445,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166042,1/6/2011,Dilleniaceae,Pinzona,coriacea,Marcos Molina,,,,K,,2010.01,,Level 0,VL-VB-1-181,10.41642861,-84.01939043,Derived,5,3.8,88.16,181,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166043,1/7/2011,Unknown,Unknown,unknown,Marcos Molina,,,,K,,2010.01,recruit07,Level 0,VL-VB-1-472,10.41619462,-84.01979997,Derived,14,49.38,63.6,472,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166044,1/7/2011,Unknown,Unknown,unknown,Marcos Molina,13.2,,,,,2010.01,recruit09,Level 0,VL-VB-1-480,,,,14,52.678543,64.743065,480,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166045,1/5/2011,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,,,,K,,2010.01,Unknown cause of death,Level 0,VL-VB-1-447,10.4158445,-84.01972446,Derived,16,77.99,90.98,447,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166046,1/5/2011,Sapindaceae,Paullinia,clavigera,Gilbert Hurtado,15.5,,,N,,2010.01,,Level 0,VL-VB-1-326,10.41625179,-84.02027145,Derived,20,71.12,16.35,326,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166047,1/6/2011,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,17.9,,,H,,2010.01,,Level 0,VL-VB-1-337,10.41619416,-84.02041601,Derived,21,84.86,6.23,337,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166048,1/6/2011,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,13.3,,,D,,2010.01,,Level 0,VL-VB-1-342,10.41612769,-84.02050404,Derived,21,96.18,1.89,342,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166049,1/6/2011,Dilleniaceae,Pinzona,coriacea,Gilbert Hurtado,,,,K,,2010.01,Unknown cause of death,Level 0,VL-VB-1-355,10.41620368,-84.02036778,Derived,21,81.19,10.17,355,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166050,1/6/2011,Sapindaceae,Paullinia,granatensis,Gilbert Hurtado,12.6,,,,,2010.01,,Level 0,VL-VB-1-388,10.41594291,-84.02009358,Derived,23,89.96,50.87,388,Volcán Barva,VG-VB-1,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
166051,1/18/2011,Dilleniaceae,Pinzona,coriacea,Marcos Molina,22.9,,,,,2010.01,,Level 0,VL-VB-4-27,10.3447794,-84.05744044,Derived,2,2.4,24.16,27,Volcán Barva,VG-VB-4,Vegetation - Trees & Lianas 1.4,Organization for Tropical Studies,Johanna  Hurtado,Johanna Hurtado
